,genes,ci_test_results,z_test_results,z_test_p_values,mean_diff
5788,DNAAF3,False,False,0.3824178779305123,0.8474864997440141
5789,DGKQ,True,True,1.2434085122764001e-18,-21.71786057955862
5790,RAP2B,True,True,1.1491628693348154e-06,-8.612207592151726
5791,ACTA1,False,False,0.9013294617310078,0.27072442621490334
5792,PROM2,False,False,0.9554296132978642,-0.1566765388260345
5793,ADAR,False,False,0.514848557543703,-3.8844110713793043
5794,ADIPOR1,False,False,0.07386634785200269,-6.114626175862071
5795,DNAH8,False,False,0.5927165985369807,0.4540610579357519
5796,CHN1,False,False,0.5067317142221032,1.7146456306026678
5797,USE1,False,False,0.07442242260635104,3.60845429406897
5798,SDC2,False,False,0.8013649915049992,-1.3060211963257906
5799,FN1,False,False,0.41239566377804016,-107.81519842397654
5800,MT1F,False,False,0.8776450000135243,-0.6564807933708252
5801,ZNF226,False,False,0.5671865156564169,1.6490284651034486
5802,PLAU,False,False,0.7777463325680259,-4.212158323170954
5803,PTK2,True,True,0.004631104750083429,8.797517962882758
5804,EFCAB3,False,True,0.00037055044932696624,-2.0540849484200323
5805,ARHGAP32,True,False,0.07206258591213453,2.9135067279351707
5806,SEMG1,False,False,0.893718295419599,0.4441981436818603
5807,TEX14,False,False,0.640116718831762,1.0848875931206434
5808,TRIM16L,True,True,0.03841455727098877,10.167029275732414
5809,FBXL2,False,False,0.3702457127645964,1.2345844044764869
5810,CD300LG,False,False,0.44075589213268074,1.1466666682275413
5811,TSC1,False,False,0.6290835751627861,-0.4181044042551676
5812,UBXN10,False,False,0.8505480353222552,-0.21516754691291906
5813,TAS2R9,False,False,0.4279032450689073,1.1370257722984853
5814,FABP3,False,False,0.6884646721856442,1.4989898143662126
5815,IRF2BP2,False,False,0.12877534559009812,-3.7899344280000022
5816,TMEM107,True,True,0.002982593132810912,-5.394802562393103
5817,RANBP1,False,False,0.11899844565668656,21.37056795613796
5818,PROSER3,False,False,0.7431868228585606,0.3377538292531046
5819,C6orf203,False,False,0.9157612752255299,0.20043553048275875
5820,HNRNPDL,False,False,0.2601708517240433,-14.085676231034483
5821,NCAM2,False,False,0.9297172211220261,0.2006924727123911
5822,SLC12A8,False,False,0.7293405049779824,0.19726474331227584
5823,SSX2B,False,False,0.8220007714495957,0.42714159787827977
5824,CEP170,True,True,0.0014402970417428827,7.789573686737935
5825,GRM2,False,False,0.37752795978844156,0.6797006044216732
5826,CRYZ,False,False,0.46546290445946104,1.8921494091586197
5827,SEMA7A,True,True,1.6066154761315805e-06,31.147028779368274
5828,STRN4,False,False,0.4210830713914806,-1.6974313441379323
5829,GGN,False,False,0.5363808177599418,1.1988822902039364
5830,PTOV1,False,False,0.7578563603439578,-0.9276060770344827
5831,PGBD2,False,False,0.20396385759046964,-1.6870900090758614
5832,SCRT2,False,False,0.4222830332959542,2.4099078968918857
5833,ATP13A4,False,False,0.4451718099980012,0.4534966181251173
5834,EEF1B2,True,True,1.2085705552492596e-08,175.31779591862062
5835,C22orf31,False,False,0.32931573601690634,1.0005926107899255
5836,ERAP1,True,True,1.8846875680053193e-10,-18.457853463731027
5837,HMHB1,False,False,0.9569245842263598,0.0699939039184565
5838,KRT24,False,False,0.7978073853693141,-0.272237271252594
5839,BTG2,False,False,0.5204891193335791,7.963479134965496
5840,GABRE,False,False,0.2585740591511001,-1.9539926874005915
5841,SIGLEC8,False,False,0.8378608203433336,0.9070894538445806
5842,COL6A2,False,False,0.1756442540767449,-43.3459127477669
5843,DCC,False,False,0.543434740984011,0.3029941453271154
5844,SMPDL3A,False,False,0.18139041379247345,1.4868475488604131
5845,DIXDC1,False,False,0.7435071656329924,0.8818090667551042
5846,RUNDC1,False,False,0.6407509509557416,0.6093077126413782
5847,ATG5,False,False,0.11365831807694916,-3.3653265618620622
5848,RFESD,False,False,0.8912108699254149,-0.10781844592496537
5849,TLE2,False,False,0.8828445100659693,0.3090781995089662
5850,GPM6A,False,False,0.8767077516148539,-0.6167489492001366
5851,PRKRA,False,False,0.9075393886278829,-0.2981006243448263
5852,PBLD,False,False,0.3380691347257718,1.170743857765519
5853,BEND7,False,False,0.9370153039887585,-0.2249092099511989
5854,FAM25C,False,False,0.4181370979484138,0.8551011596470377
5855,PDIA4,False,False,0.8435793377747633,1.8939207286206852
5856,KLC3,False,False,0.6439754595425147,1.4018534721237232
5857,IMP3,False,False,0.19052176638496698,-3.810414084206897
5858,LILRB3,False,False,0.24021831269152993,-6.925727639611932
5859,OR5M8,False,False,0.06719837624640593,-1.6779157110097298
5860,CBLB,True,True,1.529557264092619e-07,-18.11851234662759
5861,CD300LF,True,True,3.781140562438039e-05,-8.705890477445173
5862,C1S,False,False,0.7448560326559299,-2.029492964815244
5863,IFT20,True,True,0.0003596160927801391,-4.383456999689656
5864,DLX5,False,False,0.41472262840059515,-0.5091573823551275
5865,UGT2B10,False,False,0.2961220754467392,3.2513084499913987
5866,ZC3H12C,False,False,0.9672741319394326,-0.03492034940503341
5867,JAGN1,False,False,0.3176427922785592,-1.102833463241378
5868,PTGR2,False,False,0.40997636320353936,2.1366294801855172
5869,ANKRD40,False,False,0.42460521266100326,-0.7954502833103447
5870,MS4A10,False,False,0.785201855349979,0.934291242798448
5871,COL5A1,False,False,0.2562171025428679,8.584176250441828
5872,XK,False,False,0.6747954519385764,-1.1125278306955315
5873,NSUN7,False,False,0.5701315338480306,1.1886340224162826
5874,TRMT1,False,False,0.2641223878137562,2.7582557141517228
5875,DHRS13,False,False,0.4479123975552721,-2.0696650986827567
5876,SLC38A3,False,False,0.31901624031999143,2.682448245294
5877,NXN,False,False,0.7518305709097568,-0.8245416645993782
5878,IL19,True,False,0.22775825796662164,1.7624482602789167
5879,SLC35A5,False,False,0.15713772593840844,-4.796747398972418
5880,CDH9,False,False,0.8436581484392597,-0.11104191729758606
5881,IL9R,False,False,0.7867581700954019,-0.5815633095075858
5882,PPAP2A,False,False,0.6767503190565343,-1.9008118488000072
5883,TMEM233,False,False,0.568683858464968,1.5852950687907845
5884,SMOC1,False,False,0.19953866747193316,2.299868699635559
5885,PCYOX1L,False,False,0.9938730985990547,0.0097844037455177
5886,PLXNC1,False,False,0.2851957354834127,-2.4773642295951745
5887,VCY1B,False,False,0.4982781645601726,0.8659274801614613
5888,SPATA20,False,False,0.6464435942981863,0.830954952944829
5889,KIAA0586,False,False,0.8619629121503892,0.39690825759999804
5890,AQP5,False,False,0.8910398991245306,0.3654041460430064
5891,CCDC88B,True,True,1.0864530995074089e-10,-23.289499715551727
5892,AQP10,False,False,0.2503083178952591,-0.7865434377086103
5893,RUFY3,False,False,0.6183557568349595,1.0943601011448258
5894,PCDHGA1,False,False,0.8195299465649265,0.44222343619968973
5895,SENP1,False,False,0.9900281417849514,-0.024903496055173946
5896,NINJ1,False,False,0.50477762279077,-6.7657360361172465
5897,CARNS1,False,True,0.011269310066237498,-5.169012225969241
5898,FAM160A2,True,True,0.018108392669032903,-5.2807020711724135
5899,DUOX1,False,True,0.04384075923840759,-1.0248952934904343
5900,MYO1A,False,False,0.057435297698062014,0.6490342897336621
5901,RICTOR,False,False,0.2862459887095594,-2.2145066273586167
5902,PRKACB,True,True,3.3406716810286595e-05,-20.422115638082765
5903,SLC25A25,False,False,0.6793021174145832,-0.6017841947793094
5904,SEMA4F,False,False,0.22013238884698316,-2.2301921449172406
5905,ARG2,False,False,0.3550641220225613,1.2123711850498484
5906,LAIR1,True,True,1.1776084642644336e-08,-33.05842856323104
5907,KLHL21,True,True,0.00048556281539006974,-5.5674136066137905
5908,RASSF8,False,False,0.48853779432173405,-1.7503790189806914
5909,CLK2,False,False,0.10105428234474666,-2.040532372951727
5910,APOBEC1,False,False,0.3923706235638772,2.8341479797569242
5911,ULBP2,False,False,0.5997261981311025,-0.5643710824733787
5912,CELF1,False,False,0.48959300003776085,-1.5125504026896408
5913,MTERF4,False,False,0.05642905124854792,4.937846834793106
5914,ZNF223,False,False,0.7466150156693845,-0.2505312918703453
5915,WFDC2,False,False,0.2107978217963542,-8.906655476060998
5916,ALKBH2,True,False,0.05715398528185887,3.726500465827584
5917,SPANXN4,False,False,0.39696626513340005,2.272345720248416
5918,NR2F1,False,False,0.2847104692857326,-2.092453622463431
5919,COX8A,False,False,0.8804288162207023,-6.328091535172405
5920,OAS3,False,False,0.6178672957902778,-4.501544219289663
5921,RAD21,False,False,0.2914602647793868,-5.235652938137946
5922,TACR1,False,False,0.7472001198284222,-0.30334443148511714
5923,IL18R1,True,True,2.367175853913485e-13,-19.61124393958169
5924,TRAF4,False,True,0.012549003949999003,23.04020361234484
5925,TUSC2,False,False,0.14200802797433215,-3.8394314803103455
5926,OR4C13,False,False,0.7159941860158221,0.5745299634843697
5927,GPN1,False,True,0.016364377718203437,-4.004339431979325
5928,L1TD1,False,False,0.9894013407369748,0.011955104539279615
5929,DENND1A,False,False,0.8488072666776828,0.44197961864827384
5930,FAM208A,False,False,0.16063757356897979,1.5478866593586211
5931,SLC39A8,False,False,0.9139320652406411,0.44362720632413755
5932,ZNF655,True,True,0.0008989434003135586,-4.812438773324132
5933,TTC22,True,True,1.721181138976874e-06,-3.611547796522758
5934,DFNA5,False,False,0.27686573531994085,2.270523184651033
5935,ABCC8,False,False,0.2241147552115349,0.6591153708288144
5936,CDAN1,True,True,0.006102304989723368,-1.3283272852206913
5937,SETBP1,False,False,0.1418049831334106,4.39765836807379
5938,CSTF1,False,False,0.9157116959445591,0.09991685355862145
5939,SOWAHC,False,False,0.17178373001503122,2.1703511567400002
5940,CEACAM5,False,False,0.4523975641295964,5.851974885426823
5941,RHOV,True,False,0.10868399254910065,2.528704435691427
5942,APOC4,False,False,0.5413959277195357,-0.9588544045163165
5943,LRRC46,False,True,0.0056602761697277185,-1.6867763922532824
5944,SLC30A6,False,False,0.45609003288885375,0.6064041359103438
5945,WDFY2,False,False,0.6329701658700165,-0.8346452592827553
5946,DLX1,False,False,0.9585147268226347,-0.11693228248570353
5947,GALNT9,False,False,0.9894642983045454,-0.025800057260206177
5948,C4orf36,False,False,0.636042629396251,0.7411960556600006
5949,RGL3,False,False,0.37033603369046786,2.5341827494863995
5950,RBMY1E,False,True,0.03562367114242865,-2.301887582713706
5951,TBP,False,False,0.20234991261838453,-1.7520087501448316
5952,GPRIN2,False,False,0.2275372036844736,3.7753735227086804
5953,MNAT1,True,True,5.1026664715254575e-05,-6.383678938034485
5954,ORM2,False,False,0.07934275792254866,-3.43727180497131
5955,ZNF397,False,True,0.04203068806044048,2.491744023903447
5956,VDAC2,False,False,0.7028684073885022,2.9866628694482813
5957,DPH2,False,False,0.4953478109373166,1.3005741339103452
5958,MAP4K1,False,False,0.4817032337974443,3.3778684087379105
5959,SMTNL2,False,False,0.4300754469731709,-0.8833861916011317
5960,RP11-38C17.1,False,False,0.4952452534577322,1.5600386867677332
5961,ZNF560,False,False,0.4811145691494102,2.0860911351651805
5962,CCDC40,False,False,0.32677759895167025,1.8386475496455867
5963,GLYR1,False,False,0.9728028387751588,-0.09792180482757828
5964,SLC26A9,False,False,0.3384391064037786,1.1613225628024655
5965,JMJD6,True,True,7.468829006883873e-07,-10.292795692724148
5966,ZNF20,False,False,0.8511754268540415,-0.1259050798210346
5967,FAM129C,True,True,0.0013315203209038771,39.211045712970616
5968,IQGAP2,True,True,5.060227849685543e-14,-24.07710325008621
5969,GPR62,False,False,0.35035409357709324,1.6469430747802711
5970,GDF15,False,False,0.2032445471859946,30.901879434736117
5971,CAPRIN1,False,False,0.7140525468126788,1.8126812439310243
5972,APIP,False,False,0.48219016121925184,1.2796827492758602
5973,MVP,True,True,4.931708224100215e-08,-99.9669978183448
5974,CALN1,False,False,0.6621050564245705,-0.7386610271833025
5975,C2CD2,False,False,0.5457133264035289,1.9874922083696536
5976,CLEC2A,False,False,0.3937708786592832,2.2652469171171954
5977,HIVEP1,True,False,0.07727317486513183,6.045550820303447
5978,GAFA3,False,False,0.44667297927703375,1.9301977114478284
5979,SENP2,False,False,0.23649031690048972,-0.9968660577448283
5980,IFI44L,False,False,0.4906892773603575,7.341830504517247
5981,PSG8,False,False,0.9431283593097557,0.12805419785571326
5982,CLDN2,False,False,0.33575546578298876,2.955510236757766
5983,KLK13,False,False,0.7629123928805803,-0.13494416943803367
5984,KDM4B,False,True,0.027297356163583638,6.471623238462065
5985,ATP8A1,False,False,0.30181280988945636,-2.0146494708041374
5986,ZNF345,False,False,0.6869930567199956,0.5900001566951705
5987,ACER3,False,False,0.7623787241951858,-0.5782414162482752
5988,TBC1D16,True,True,0.027611223720751515,4.504167142971724
5989,MYL12A,True,True,1.934541368962443e-16,-219.2478026265518
5990,AC243906.1,False,False,0.2428434435038549,1.3089354444737467
5991,MPP5,True,True,0.03775668802382237,2.8585283449931076
5992,MED20,False,False,0.46567107255204176,-0.9371692921517223
5993,FZD10,False,False,0.49970293767012575,-0.7894524182107305
5994,TRIM63,False,False,0.34520396666828623,2.3640259848206577
5995,GAMT,False,False,0.9306991823513675,-0.2207104594737963
5996,DSTN,False,False,0.9185955967665878,-1.1715242582758663
5997,NMUR2,False,False,0.386461012991168,-1.4148935177275164
5998,POTEI,False,False,0.7821850942312363,0.2710981248855171
5999,LHFP,False,False,0.08765352650040822,-4.540525965227447
6000,ZNF3,False,False,0.4903592339680417,1.9666954513448296
6001,MFSD12,False,False,0.665123411183382,-3.9537319767586183
6002,ATF4,False,False,0.8735947920948605,-2.3439663268965205
6003,MAT1A,False,False,0.7319242766160805,0.41611411815653887
6004,SYTL5,False,False,0.2742301881041005,1.0720386494450254
6005,SIK1,False,False,0.7190648104542914,1.0463406315737913
6006,GUCY1B3,False,False,0.30375988620757743,-1.7923046178615856
6007,ANKHD1,False,False,0.8356933913190439,0.9456404940000027
6008,CTNNB1,False,False,0.18465608668086175,-7.928292968620639
6009,OCIAD1,False,False,0.6796599348755001,-2.2669294793103916
6010,ALPPL2,False,False,0.9877188989321771,-0.028669552679017496
6011,DGCR8,False,True,0.0289632169951521,-5.68226622003448
6012,GUF1,False,False,0.22496792198896587,2.1120597786137925
6013,NPHS2,False,False,0.054792821451670595,-2.2782504754614274
6014,CTRB1,False,False,0.4829857812943684,0.8184398432287597
6015,GDNF,False,False,0.4254121999736332,-2.17513584913071
6016,ACSM3,False,False,0.07260303860317213,1.184148163406208
6017,ASCL3,False,False,0.7847074038760706,0.3431308666180246
6018,WDR25,False,False,0.941149292746745,0.03582843418482895
6019,CCDC85A,False,False,0.70687989402363,0.5309975707986934
6020,AGPS,False,False,0.13278044885859386,-1.932340825013796
6021,MCMBP,False,True,0.006436500603519317,-7.142056032620694
6022,LECT1,False,False,0.36575978616319005,0.577732135243205
6023,CLIC5,False,False,0.5739991689647951,0.5423961475256753
6024,KCNJ16,False,False,0.22413866850017394,-2.402051071569504
6025,OR1L6,False,False,0.4646637403170244,2.5918593523858626
6026,SLC6A9,False,False,0.97946076222967,0.04374794970593143
6027,ZNF549,False,False,0.3534153775772799,-0.40244019113517204
6028,KRT35,True,False,0.23974377325525487,2.5377104325342312
6029,PSME1,True,True,6.560087533248063e-09,-63.177555281724096
6030,ADAM10,True,True,0.001290206878286423,-13.939931193586204
6031,SLC22A16,False,False,0.3780312423748746,-0.9966481228502835
6032,SPG7,False,True,0.036103357940077886,-5.012485695344836
6033,MAGEB1,False,False,0.658344819448476,0.5230250955737209
6034,C1QTNF2,False,False,0.29347668517447667,2.5530649062334345
6035,SLC6A1,False,True,0.0022664248420796703,-2.251148585179492
6036,HMGN1,True,True,0.0018205655434499932,21.188315207103443
6037,PNKD,False,True,0.020853760300109592,-6.1201638333793085
6038,SERINC1,True,True,0.0003549309652391521,-16.58606153351724
6039,PSMD6,False,False,0.74243310227805,-1.5890438736551573
6040,EIF5AL1,False,False,0.31620945300619974,3.537796542629289
6041,ZNF626,False,False,0.9590590273388024,-0.05883049518551786
6042,FAM171A1,False,False,0.865190401136777,0.25622049147524173
6043,EFCAB7,False,False,0.8472864739947079,-0.23533033443931028
6044,ZBTB41,False,False,0.14927670809521734,-1.8685301029882755
6045,FBXO18,False,False,0.06090877152679742,5.554824869482758
6046,MCM7,False,False,0.40730669965701005,-1.7096716958965459
6047,CCDC125,False,False,0.32369237760638125,3.0375522757793103
6048,ADAM8,True,True,2.5766964340913265e-11,-70.49799110766206
6049,TMEM143,False,False,0.9688395238880617,-0.02064958884551693
6050,GNB1L,False,False,0.9266880410294732,0.11082319888551773
6051,C16orf86,False,False,0.8334459603237317,0.1519337519315176
6052,EMCN,False,False,0.2605666204440362,-3.331777030669553
6053,SLC22A4,False,False,0.8939420121094939,-0.344393861972069
6054,BTN3A1,True,True,8.440449271218393e-11,-56.43824234505513
6055,FGF21,False,False,0.4085449193007389,0.053000162980798016
6056,LAMP5,False,True,0.008530959702670574,-15.502466725774003
6057,FOXN3,True,True,0.0010329420935516111,-12.106256341379307
6058,GDA,False,False,0.5582016655707578,-1.4796680046843722
6059,NOSIP,False,True,0.02403983739319262,-10.010256431862075
6060,NUDT4,False,False,0.8123306858500368,-0.950196239862052
6061,CD207,False,False,0.4103803029912144,1.5422664574683247
6062,ZNF844,False,False,0.9688071057082248,-0.1177270827406911
6063,PDZK1IP1,False,False,0.8024769460760538,-1.2137179861976595
6064,C18orf25,False,False,0.08892736071625859,-3.5244188847793154
6065,HPDL,False,False,0.3233072377462327,3.4900308447969657
6066,SCGB3A2,False,False,0.8178575388205109,1.5869956097459994
6067,PCDHB16,False,False,0.4219919976122789,2.615520445609448
6068,CHODL,False,False,0.3738495804704677,1.138435488503862
6069,SH3GLB2,False,False,0.11730091826699891,-2.8514523304827577
6070,AHCYL1,False,False,0.7526152969044988,0.7741222447586154
6071,ZAN,False,True,0.0024453044745733152,-0.027451746058382586
6072,LDHD,False,False,0.7891590142389557,-0.27794884691714516
6073,SREK1IP1,False,False,0.35797879436245517,2.6605205402275853
6074,NOL12,True,True,0.02059090963793141,-3.3781663865034446
6075,TNPO3,False,False,0.9015579778461562,-0.2009935009655166
6076,KDM5A,False,True,0.04516805229680052,-5.040501371227585
6077,DGKK,False,False,0.09125025324825692,-2.1996751555232468
6078,MYO6,False,False,0.7100141953870547,1.3316100107406896
6079,BCL2L2,False,False,0.5984322250601917,-0.8431080525793142
6080,CNST,False,False,0.1827181581957258,-3.858798818379306
6081,KIF9,False,False,0.42386703287077676,1.5127205425310368
6082,KIAA1549,False,False,0.17684764613581883,1.384712638786207
6083,AKNA,True,True,9.82995116336622e-20,-92.74423457913792
6084,GEMIN8,False,False,0.1800968678831849,-1.162684461558623
6085,LAMB2,False,False,0.8920590070266653,-0.47007831468496875
6086,THNSL1,False,False,0.4658997920500981,1.3827928115393098
6087,UBR5,False,False,0.24109314669999082,4.060963400482763
6088,C9orf3,False,False,0.6831790196941432,1.0482441924331045
6089,SNX22,True,True,8.368176913486313e-08,9.258000950688693
